key	publishingOrganizationKey	doi	type	title	createdby	created	modified	
7fce09c0-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/hnxci4	OCCURRENCE	Diversidad y riqueza vegetal de los substratos rocosos del centro del estado de Veracruz		2011-07-12T10:44:06.000+0000	2017-03-11T01:07:42.855+0000	
32682bd4-45ff-472b-b4fa-eb75d271c1ce	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/wrj9s5	OCCURRENCE	Análisis de los efectos ecológicos del aprovechamiento forestal en el Corredor Biológico Mesoamericano: mamíferos, plantas y sus interacciones		2016-12-17T06:52:50.463+0000	2017-03-11T00:56:33.085+0000	
1cd2fdd6-24d3-4402-905f-8a72ddffd3ad	2a7e3080-28a9-11dd-97cd-b8a03c50a862	doi:10.15472/s7nkkz	OCCURRENCE	Fauna y flora de la cuenca media del río Lebrija en Rionegro, Santander		2017-02-02T20:19:12.710+0000	2017-02-13T18:47:37.376+0000	
ddf2eb29-e879-4f04-94f9-ef8f272ab12b	751cb816-53a6-46e6-9e37-6ac2c43f10fd	doi:10.15468/vnatbk	OCCURRENCE	Herbier National de Guinée (HNG)		2017-02-02T16:00:04.035+0000	2017-10-30T20:06:01.818+0000	
7f94ede8-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/slri38	OCCURRENCE	Lista florística preliminar de Tamaulipas		2011-07-12T10:40:54.000+0000	2017-03-11T01:14:29.906+0000	
800d7704-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/avt15e	OCCURRENCE	Flora y datos básicos para la evaluación de las actividades apícola y forestal en tres áreas focales del corredor Sian Ka'an-Calakmul		2011-07-12T10:50:20.000+0000	2017-03-11T00:59:56.195+0000	
d059988c-ac22-4ac5-9999-6dbc4cecaf52	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/hi4joz	OCCURRENCE	Ecology, structure and dynamics of private plantations of Teck (Tectona grandis Lf) of the Department of the Atlantic (South Benin), 2011		2015-09-18T15:07:02.437+0000	2017-10-30T17:53:48.871+0000	
03929cfc-82e3-4f21-97e3-7be4de285584	76dbcb10-efc5-4d5f-87a5-bcd409fc92c8	doi:10.15468/sihvr7	OCCURRENCE	SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo		2015-06-02T18:19:50.138+0000	2017-12-29T14:06:07.563+0000	
f6a922c4-d0ca-4f9c-bba2-7b1939996439	efe6e324-c6aa-4ed0-9693-80e7ba5bab12	doi:10.15468/dgbx1n	OCCURRENCE	JOIw - Xiloteca Joinvillea		2015-05-19T17:04:45.891+0000	2017-12-29T14:06:17.894+0000	
5c48df96-034b-40f2-837e-077ed82dfd6b	1952cfdb-1666-48ae-a40e-61472c0b4ba9	doi:10.15468/6cvp75	OCCURRENCE	HPBR - Herbário Padre Balduino Rambo		2015-05-19T16:49:49.202+0000	2017-12-29T14:28:26.664+0000	
26d97e94-6ee9-4d5a-a9b8-7d514ec0345c	073e52d4-44bd-41d7-bdfa-88c2735c694b	doi:10.15472/viv3ue	OCCURRENCE	Colección del Herbario de la Universidad Tecnológica del Chocó		2015-04-17T17:25:56.414+0000	2017-03-09T16:11:46.096+0000	
69608318-64d6-4267-9bc3-ac1aa47866cd	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/l6zv72	OCCURRENCE	Census of plant species in Toffo forest reserve		2015-04-16T14:27:39.718+0000	2017-10-30T17:53:40.462+0000	
6f9a2451-3d0e-40d9-9e13-51ee7ca0d41d	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/d4ssas	OCCURRENCE	Census in Agrimey forest reserve (southern Benin)		2015-01-30T11:42:13.075+0000	2017-10-30T17:53:37.297+0000	
1d37d177-141a-4bcd-afdb-d5c80d326504	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/gcoa2d	OCCURRENCE	Census of plant species in Bonou forest reserve (Southern Benin)		2014-10-24T16:22:35.209+0000	2017-10-30T17:53:38.912+0000	
0cbde2ee-4dc2-42c6-b345-e63887411199	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/fkiroj	OCCURRENCE	Ecology, structure and dynamics of private plantations of Teak (Tectona grandis Lf) of the Department of the Atlantic (South Benin), 2011		2014-03-20T17:58:20.191+0000	2017-10-30T17:53:32.367+0000	
81332e30-f762-11e1-a439-00145eb45e9a	bfb257e0-b415-11da-967e-b8a03c50a862	doi:10.15468/zprnhi	OCCURRENCE	Leiner-Herbar Konstanz		2007-03-27T22:00:00.000+0000	2016-08-18T12:32:37.996+0000	
812e7ec6-f762-11e1-a439-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	doi:10.15468/klkpr3	OCCURRENCE	Ibaraki Nature Museum, Vascular Plants collection		2011-09-02T10:50:39.000+0000	2016-08-18T12:32:37.996+0000	
d7cf2c48-3d3a-4981-bfce-dbef6fe6eef3	1c905e09-830d-43d6-bea7-32b9275364bf	doi:10.15468/nu7rmc	OCCURRENCE	Phanérogames recensés aux Monts Nimba		2011-07-20T10:33:39.000+0000	2017-10-30T20:06:05.637+0000	
85b571c0-f762-11e1-a439-00145eb45e9a	367822e7-0973-4725-986a-979ec2ac0704	doi:10.15468/z5upgm	OCCURRENCE	Universidad Politécnica de Madrid, Dpto. Biología Vegetal, Banco de Germoplasma		2007-04-21T19:43:08.000+0000	2016-08-18T12:32:51.884+0000	
8505687a-f762-11e1-a439-00145eb45e9a	b459e790-0d3c-11d9-8431-b8a03c50a862	doi:10.15468/v5pwjg	OCCURRENCE	MEXU/Herbario Los Tuxtlas		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:51.884+0000	
f812093f-5e56-42c9-be74-bd85c68e29e7	30bf2104-6a0f-4ec4-bc30-67b7e8d9e944	doi:10.15468/4zpuku	OCCURRENCE	Herbario del Museo de Historia Natural de San Rafael (MHNSR), Mendoza. Argentina		2017-10-26T12:42:09.511+0000	2017-10-26T12:43:12.428+0000	
2985efd1-45b1-46de-b6db-0465d2834a5a	e401baff-ed77-4484-9897-81209fa336d8	doi:10.15468/rtnb4m	OCCURRENCE	Tasmanian Natural Values Atlas		2017-09-20T14:51:27.457+0000	2018-01-26T14:06:24.833+0000	
95e635d4-f762-11e1-a439-00145eb45e9a	ebda1cab-dda8-418b-8f25-df1e71ff5bc2	doi:10.15468/b4yqdy	OCCURRENCE	Banco de Datos de la Biodiversidad de la Comunitat Valenciana		2008-12-04T14:44:48.000+0000	2017-10-23T12:35:24.618+0000	
4f6d7736-ef4b-4115-a4e4-020b15c0bb28	8209258a-80e8-4094-aba2-a3febe5ed45b	doi:10.15470/dktqcx	OCCURRENCE	Colección del Banco de Germoplasma de la Universitat de València		2017-02-14T07:40:10.622+0000	2017-10-23T12:36:01.630+0000	
3d0fc1a4-9102-4a7d-98f6-563e5252979a	31de4639-5dca-4663-aa4c-e4f45c1adc30	doi:10.15468/kaguu7	OCCURRENCE	Inventaire floristique de Beza Mahafaly		2015-06-17T18:20:33.502+0000	2017-10-30T18:04:35.589+0000	
7aeb3ded-7443-4512-95f7-2ec7ab0f308c	a8d26b9b-a0c0-42b3-a479-b575f9b60793	doi:10.15468/vbjcw1	OCCURRENCE	EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas		2015-06-11T11:25:31.352+0000	2017-12-29T14:23:02.484+0000	
196ac794-b2c2-40d4-8e6a-649d0abc324d	a2fa5b68-3ebf-4845-abc5-f456d251386f	doi:10.15468/iuxeth	OCCURRENCE	Plant Specimen from Herbarium (HIB) in China, Wuhan Botanical Garden, Chinese Academy of Sciences		2014-10-22T17:17:29.314+0000	2016-08-18T12:32:37.996+0000	
82d66fc2-f762-11e1-a439-00145eb45e9a	e2475770-5046-11da-8af1-b8a03c50a862	doi:10.15468/sly4je	OCCURRENCE	Botanical Garden Collection		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:51.884+0000	
4d608085-da7f-4c86-bc7d-7f5a142b6496	a6de8f30-d931-11db-973c-b8a03c50a862	doi:10.15468/7s9cth	OCCURRENCE	Herbier de Strasbourg		2011-03-23T10:01:57.000+0000	2017-11-07T23:22:57.390+0000	
51b92d4e-556f-4a05-bc5c-bfe982ee1156	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	doi:10.15468/loyiz6	OCCURRENCE	UCBG TAPIR Provider		2010-11-03T10:04:46.000+0000	2016-08-18T12:32:37.996+0000	
8642bfd0-f762-11e1-a439-00145eb45e9a	fccc6740-bbb1-11d9-839f-b8a03c50a862	doi:10.15468/gitoa1	OCCURRENCE	inatura - Erlebnis Naturschau Dornbirn		2007-07-27T09:23:03.000+0000	2016-08-18T12:32:37.996+0000	
835852b2-f762-11e1-a439-00145eb45e9a	9c56586d-d2c7-4eac-9cc9-436e6b8b1a54	doi:10.15468/hs9hmr	OCCURRENCE	CIBIO, Alicante:ABH-GBIF		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
f566a9c8-e82c-4c67-9de3-da5a0812f506	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/k2cuiu	OCCURRENCE	Abundancia, distribución y estado de conservación de Guaiacum sanctum L. en México		2016-12-17T05:49:30.918+0000	2017-03-11T01:12:23.789+0000	
80a89392-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/pbkvvv	OCCURRENCE	Sistema de apoyo a la toma de decisiones para la reforestación rural en México		2011-07-12T12:30:32.000+0000	2017-03-11T01:10:37.379+0000	
80241018-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/9j2avl	OCCURRENCE	Inventario nacional de especies vegetales y animales de uso artesanal		2011-07-12T10:50:24.000+0000	2017-03-11T01:08:59.128+0000	
802a4c8a-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/09vtsv	OCCURRENCE	Potencial económico de la flora útil de los cafetales de la Sierra Norte de Puebla		2011-07-12T10:50:25.000+0000	2017-03-11T01:08:13.942+0000	
7f6143b2-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/rzo0sb	OCCURRENCE	Flora útil del Municipio de la Huerta, Jalisco		2011-07-12T10:37:44.000+0000	2017-03-11T00:57:26.837+0000	
5ab95e95-c6ae-4299-9cda-d2047b74e54d	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/unhrg6	OCCURRENCE	Aprovechamiento de venado cola blanca (Odocoileus virginianus) como estrategia para conservar áreas forestadas en la zona maya: Reserva Ría Lagartos, Yucatán		2016-12-17T06:58:36.557+0000	2017-03-11T00:57:12.430+0000	
e684dd09-da00-4e7d-9c5e-33bd67f187ac	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/vfu2du	OCCURRENCE	Manejo de especies arbóreas para sistemas agroforestales en la región maya tzotzil-tzeltal del norte de Chiapas		2016-12-23T01:42:49.557+0000	2017-03-11T00:56:37.149+0000	
d60abc0b-d936-40eb-a696-d54b9499e493	2a7e3080-28a9-11dd-97cd-b8a03c50a862	doi:10.15472/sdkmfn	OCCURRENCE	Caracterización biológica de la ventana de biodiversidad enclave Atuncela, municipio de Dagua, Valle del Cauca		2017-02-08T16:48:31.625+0000	2017-02-13T18:48:53.617+0000	
7f93c170-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/xr5whl	OCCURRENCE	Inventario florístico de la región Calakmul-parte baja de la región Lacandona (Cuenca alta del Usumacinta y Marqués de Comillas)		2011-07-12T10:40:54.000+0000	2017-03-11T00:59:48.721+0000	
e2c104fa-6002-41b0-acd0-8fd2a04e78de	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/obbnmz	OCCURRENCE	Base de datos del Municipio General Heliodoro Castillo, Guerrero (120. Sierra Madre del Sur)		2016-12-17T07:37:00.325+0000	2017-03-11T01:13:02.647+0000	
5140e9ce-ca14-4f1f-a5b3-f9023f4e4043	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/o8vehv	OCCURRENCE	Base de datos de la distribución de la flora de la Reserva de la Biosfera Tehuacán-Cuicatlán		2016-12-17T07:18:29.417+0000	2017-03-11T01:14:06.556+0000	
e9b9f9d0-bd86-49a2-9695-d72f92ed7548	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/qhexci	OCCURRENCE	Propuesta para sistematizar la colección palinológica de polen reciente y fósil del IGLUNAM		2016-12-17T07:59:09.805+0000	2017-03-11T00:59:45.775+0000	
c58c8244-a545-47ed-b169-43c438675f45	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/olgxod	OCCURRENCE	Inventario Florístico de la Reserva de la Biósfera La Sepultura del Corredor Biológico Sierra Madre del Sur. Fase II		2016-12-21T02:43:41.584+0000	2017-03-11T01:02:46.741+0000	
b79971eb-bd50-4ec3-a922-778ac3f02e0c	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/08kvbe	OCCURRENCE	�?rboles mexicanos potencialmente valiosos para la restauración ecológica y la reforestación		2016-12-22T06:44:32.183+0000	2017-03-11T01:12:57.854+0000	
2e8ffb5b-d515-4245-abd4-dc4f6b20955d	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/gbjwb7	OCCURRENCE	Estudio florístico, ecológico y etnobotánico, en el área natural protegida "Tenancingo-Malinalco-Zumpahuacan", Estado de México		2016-12-21T17:30:58.501+0000	2017-03-11T01:13:52.884+0000	
7f6776a6-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/nskx4d	OCCURRENCE	Computarización de la xiloteca Dr. Faustino Miranda del Instituto de Ecología, AC		2011-07-12T10:37:45.000+0000	2017-03-11T01:00:45.977+0000	
80c88d00-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/czst1g	OCCURRENCE	Base de datos para la xiloteca del Instituto de Biología de la UNAM		2011-07-14T00:59:02.000+0000	2017-03-11T00:55:49.139+0000	
ee9e05bb-878a-4222-b2ab-a114b6b9ac62	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/qxliwe	OCCURRENCE	Fusión y actualización de las bases de datos del Herbario de la Facultad de Ciencias, UNAM (FCME), Guerrero		2016-12-17T06:06:23.647+0000	2017-03-11T00:55:44.749+0000	
12db9486-3bb3-4113-aaa2-8554ec92810c	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/n28d2r	OCCURRENCE	Inventario florístico de Tetipac y sus alrededores (Sierra de Taxco)		2016-12-22T19:32:21.665+0000	2017-03-11T01:01:24.245+0000	
8026a170-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/rdksfh	OCCURRENCE	Uso y monitoreo de los recursos naturales en el Corredor Biológico Mesoamericano (áreas focales Xpujil-Zoh Laguna y Carrillo Puerto)		2011-07-12T10:50:25.000+0000	2017-03-11T01:07:43.243+0000	
801273c6-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/hdlrbx	OCCURRENCE	Uso y monitoreo de los recursos naturales en el Corredor Biológico Mesoamericano (áreas focales Xpujil-Zoh Laguna y Carrillo Puerto)		2011-07-12T10:50:21.000+0000	2017-03-11T00:57:16.744+0000	
24c06e8b-8e97-4380-86e9-ba150fc0c406	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/lawnyb	OCCURRENCE	�?rboles de Chiapas: registro georreferenciado de los ejemplares depositados en el herbario de la Academia de Ciencias de California (CAS)		2016-12-17T07:02:52.842+0000	2017-03-11T00:57:16.682+0000	
fa4c1edd-7d51-46ee-92c2-70667dc068ad	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/jdksic	OCCURRENCE	Computarización de la base de datos del Banco Nacional de Germoplasma Vegetal - Fase 2		2016-12-17T08:19:54.760+0000	2017-03-11T00:56:30.117+0000	
1b9566d1-636d-4af3-b9a8-813efe9f3263	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/b1oury	OCCURRENCE	Computarización de las colectas del estado de Morelos depositadas en el Herbario HUMO de la Universidad Autónoma del Estado de Morelos		2016-12-17T05:50:48.003+0000	2017-03-11T00:55:35.582+0000	
272e40d5-88a0-4f90-badc-b9941316d48f	85aae44a-2a4c-4a3f-92cc-a1a8d27b90fa	doi:10.15472/zbvoyu	OCCURRENCE	Inventario de Plantas Mámbita		2016-01-18T13:46:45.136+0000	2018-01-15T22:32:55.203+0000	
4d12fc2b-b910-470e-958f-666f3c020770	f52593de-ac30-49ea-8e3e-07cf745249ec	doi:10.15472/yklumo	OCCURRENCE	Plantas Bosque Seco Chicamocha		2016-01-18T13:42:55.591+0000	2018-01-16T18:44:05.425+0000	
f248c45a-97da-4ed2-b89c-b47c9a885f3c	eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	doi:10.15472/cshar4	OCCURRENCE	Colección del Herbario del Jardín Botánico de la Universidad Nacional de Colombia Sede Caribe		2015-08-12T16:38:20.380+0000	2017-02-09T20:53:45.578+0000	
9129ec89-afa7-45af-8b73-509f1f8942ab	667644b9-7b93-4892-80c7-c4271735c515	doi:10.15468/z8djaf	OCCURRENCE	MBML-Herbario - Herbário Mello Leitão		2015-07-27T12:37:47.282+0000	2018-01-13T11:58:40.838+0000	
2fb91891-0466-44c1-ae72-bad4d372a1bf	7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a	doi:10.15472/dbjjay	OCCURRENCE	Caracterizaciones rápidas de biodiversidad en grupos biológicos de la planicie del valle del río Cauca		2015-04-23T21:05:39.924+0000	2018-01-16T21:54:27.033+0000	
e7753fee-b13d-4e6d-85c7-d85ddeeefef6	a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31	doi:10.15472/fgdiqy	OCCURRENCE	Herbario virtual bosques secos de Colombia - Sección herbario TULV (INCIVA)		2015-03-04T16:00:57.275+0000	2017-07-10T16:17:03.874+0000	
58d0f326-2e85-4d0a-a744-571461220f00	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	doi:10.15468/bxpyo3	OCCURRENCE	University of California Museum of Paleontology		2013-05-15T19:25:37.000+0000	2018-02-01T20:31:50.657+0000	
73e5b51c-de49-41ed-a6d2-ff3d5206c424	2a7e3080-28a9-11dd-97cd-b8a03c50a862	doi:10.15472/luwleo	OCCURRENCE	Caracterización florística de la subcuenca del Río San  Pedro, San Pedro, Valle del Cauca		2014-07-10T14:51:22.856+0000	2017-02-13T18:48:00.425+0000	
b5b0b716-566e-4f29-81a1-15e9f42465b2	05827c69-a802-472f-bbe3-76629dfd57a7	doi:10.15472/dp6wp0	OCCURRENCE	Caracterización florística de las ciénagas en Gamarra y Barrancabermeja de 2012		2013-03-22T20:39:17.000+0000	2018-01-15T22:11:11.680+0000	
bd2be1e9-f2fc-404a-8246-783af0055829	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	doi:10.15468/vfvnmu	OCCURRENCE	Herbario del Jardín Botánico-Histórico La Concepción: HBC		2013-02-18T09:14:37.000+0000	2016-08-18T12:32:37.996+0000	
8091cd10-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/rtphsb	OCCURRENCE	Catálogos florísticos de México por entidad federativa e información etnobotánica de la Colección del Herbario Nacional Biól. Luciano Vela Gálvez (INIF)		2011-07-12T11:56:08.000+0000	2017-03-11T01:14:07.647+0000	
857bce66-f762-11e1-a439-00145eb45e9a	2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	doi:10.15468/ynjblx	OCCURRENCE	Biologiezentrum Linz		2007-03-12T23:00:00.000+0000	2016-08-18T12:32:09.598+0000	
7377c214-e7f1-4fc0-a9de-3b85728ccc11	57254bd0-8256-11d8-b7ed-b8a03c50a862	doi:10.15468/c4krdu	OCCURRENCE	Field Museum of Natural History (Botany) - Historical Photographs of Type Specimens from Berlin (B)		2014-12-18T11:23:21.365+0000	2017-10-11T11:33:05.346+0000	
3f6a3304-f66f-4ba8-be57-92a70f3aac3f	3f41d988-faf2-4a9f-811e-8dac728c05d4	doi:10.15468/0bw8yf	OCCURRENCE	HUFSJ - Herbário da Universidade Federal de São João del-Rei		2015-05-26T12:48:01.887+0000	2017-12-29T14:12:31.305+0000	
e2385f15-aab0-437f-8793-ac58cbe1ad74	5ca9a113-2397-4540-84b4-41114a1404ef	doi:10.15468/uul0mj	OCCURRENCE	Espèces envahissantes et menacées des pâturages naturels de la zone soudano-guinéenne, données mobilisées dans le cadre du projet BID		2017-07-28T19:13:54.765+0000	2017-10-30T17:53:42.706+0000	
c58954ee-dd85-406a-a328-2cfe60c65145	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/9wycdn	OCCURRENCE	Species composition in  twelve (12)  Afzelia africana  Sm & Pers populations in Benin.		2016-09-07T13:17:51.431+0000	2017-10-30T17:53:51.502+0000	
47010b29-1e8f-44df-9446-07057c4e1050	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/yucybm	OCCURRENCE	Inventory of Bonou, Kilibo and Lama forests (South and centre Benin)		2016-06-17T11:09:51.318+0000	2017-10-30T17:53:27.366+0000	
64f61819-8901-4a8b-9f55-caaec13e3dec	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/ohy7xv	OCCURRENCE	Census of plant and animal species in sacred forests of RAMSAR sites 1017 and 1018 in Benin		2015-10-29T11:12:21.437+0000	2017-10-30T17:53:47.236+0000	
3fcd9370-1d47-4b61-aa55-19f61776eb72	a344ee9f-f1b7-4761-be2c-58ee6d741395	doi:10.15468/qhdbng	OCCURRENCE	Endemic plants of the Congo basin		2014-10-31T12:52:03.707+0000	2017-02-27T18:49:44.469+0000	
e3ce628e-9683-4af7-b7a9-47eef785d3bb	17726825-3aa2-4fbc-b0e3-303d3fc5702f	doi:10.15468/slqqt8	OCCURRENCE	Questagame weekly feed		2017-05-10T09:00:52.817+0000	2018-01-26T15:20:46.222+0000	
778cd54a-cbeb-4584-a594-0c7912f16ff4	2a7e3080-28a9-11dd-97cd-b8a03c50a862	doi:10.15472/gmbeow	OCCURRENCE	Vegetación de sistemas cársticos en el municipio de El Peñón, Santander - Proyecto Colombia BIO		2017-07-28T16:41:43.291+0000	2017-12-06T12:43:48.467+0000	
80850062-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/tsmanc	OCCURRENCE	Inventario florístico y base de datos de la Reserva Ecológica Sierra de San Juan, Nayarit, México		2011-07-12T11:40:28.000+0000	2017-03-11T01:12:26.681+0000	
d5a8d3f2-9bad-4724-b793-daf78f8bca29	8256e897-3a17-4a2d-8bf8-54cf22b624bd	doi:10.15468/jgqm7v	OCCURRENCE	Mound building termites contribute to savanna vegetation heterogeneity- woody plants, forbs and graminoids		2017-02-24T14:40:50.549+0000	2017-10-31T23:06:24.498+0000	
530fefbf-0ce3-4624-a692-301c2126be3a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/ph3v6w	OCCURRENCE	Estudio florístico de los bosques mesófilos de la Sierra Mazateca de Oaxaca, México		2016-12-17T07:09:03.840+0000	2017-03-11T01:00:53.733+0000	
82a9db1a-f762-11e1-a439-00145eb45e9a	76388ab6-61ca-439a-ab09-e1fe73eb224a	doi:10.15468/zd44yg	OCCURRENCE	Mountain Invasion Research Network (MIREN) survey		2012-05-29T08:00:29.000+0000	2016-08-18T12:32:51.884+0000	
c734c754-bfe1-4fc7-8a6f-003eca60ffd9	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/zyleay	OCCURRENCE	Conservación del germoplasma vegetal en las regiones áridas y semiáridas de México. Fase 5		2016-12-17T08:22:13.591+0000	2017-03-11T01:02:38.636+0000	
fb93fb10-f1ca-11dd-b2d4-b8a03c50a862	7050ce20-c75e-11dd-87ef-b8a03c50a862	doi:10.15468/yegxmj	OCCURRENCE	National Museum of Natural Science		2010-05-03T22:02:18.000+0000	2017-11-29T08:32:23.938+0000	
fc7cca53-4b48-415a-9d31-9c9b71659697	5ca9a113-2397-4540-84b4-41114a1404ef	doi:10.15468/oeqwrv	OCCURRENCE	Census of medical plant species of Benin (West Africa) by SOS Biodiversity		2017-06-03T21:55:32.387+0000	2017-10-30T17:53:41.037+0000	
a96ee3d0-18c8-4162-8e8e-c0e2f97acb42	57254bd0-8256-11d8-b7ed-b8a03c50a862	doi:10.15468/k6skrh	OCCURRENCE	Collection Meebold HBG Herbarium		2017-05-17T10:05:18.054+0000	2017-05-17T10:05:18.054+0000	
19cb2741-a430-4139-8680-e11eba996978	5ca9a113-2397-4540-84b4-41114a1404ef	doi:10.15468/22kwre	OCCURRENCE	List of animalia, fungi and plant species recorded through naturalist observations and research activities in Benin. Data mobilized in the framework of a JRS Biodiversity Foundation project of Benin		2017-03-02T18:39:08.536+0000	2017-10-30T17:53:54.901+0000	
def8d066-e920-42d6-bb67-dfca6980c7f3	18e0aff6-6430-4486-81b0-8e3dc7fbca34	doi:10.15468/9axq0b	OCCURRENCE	Herbarium specimens of Herbiers Universitaires de Clermont-Ferrand (CLF)		2011-11-10T16:01:32.000+0000	2018-02-01T15:48:08.023+0000	
07044577-bd82-4089-9f3a-f4a9d2170b2e	fee3882f-5360-4f01-a1ca-767c48fa629c	doi:10.15468/jyrthk	OCCURRENCE	A global database for the distributions of crop wild relatives		2016-08-29T15:05:36.373+0000	2017-12-14T19:16:09.890+0000	
33082168-ab2e-4e27-b304-8e722a6f5403	b28ab834-c560-487d-a58d-87d53da98f1a	doi:10.15468/3w9k3k	OCCURRENCE	HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará		2015-06-02T18:00:55.062+0000	2017-12-29T14:18:46.250+0000	
05776b2b-eda0-4a70-ba81-986e3f100e1a	efe6e324-c6aa-4ed0-9693-80e7ba5bab12	doi:10.15468/xykprp	OCCURRENCE	JOI - Herbário Joinvillea		2015-05-19T17:05:41.457+0000	2017-12-29T14:17:43.217+0000	
9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8	4c91866b-3c2e-4568-aca0-3ab0a1c1a45e	doi:10.15468/tqcbr0	OCCURRENCE	VIT Herbarium - Vascular Plants (The Natural History Museum of Alava)		2014-12-19T12:17:06.612+0000	2017-10-23T12:35:50.062+0000	
4747636a-d019-4f30-a0c2-c930b864ad7e	28d17f8f-39f3-4041-9734-67c4f1e7693e	doi:10.15468/u6ypjm	OCCURRENCE	Herbarium areqvipense (HUSA)		2011-08-09T21:13:13.000+0000	2016-08-18T12:32:37.996+0000	
e4246e96-58c0-4241-8e3d-e3ec33538a35	2e4af590-37d0-11d9-8439-b8a03c50a862	doi:10.15468/ettbku	OCCURRENCE	Museo Argentino de Ciencias Naturales "Bernardino Rivadavia" (MACN). Actuopalynology National Collection (BAPa)		2014-01-08T12:21:15.297+0000	2018-01-12T17:53:53.150+0000	
08502f36-77c5-4fca-aeda-3c306b5179f9	6567af74-d231-4588-a123-5d0b7a095fda	doi:10.5886/cp1vgz	OCCURRENCE	Bruce Bennett Herbarium (BABY)		2017-10-02T19:07:01.280+0000	2017-10-12T18:54:36.233+0000	
8cf29185-bc61-4d54-980f-407cf8bea5c2	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	doi:10.15468/bs0bdf	OCCURRENCE	Jervois and Karinga Flora		2017-09-21T20:28:59.244+0000	2018-01-26T14:04:49.477+0000	
